x,y,rho,ux,uy
0,0,1.00314,0,-3.45857e-18
1,0,1.00343,-5.57959e-05,-3.4576e-18
2,0,1.00348,-1.96679e-05,0
3,0,1.00349,-1.04571e-06,0
4,0,1.00348,8.94931e-06,3.45741e-18
5,0,1.00346,1.59947e-05,-3.45748e-18
6,0,1.00343,2.1346e-05,0
7,0,1.00339,2.56293e-05,0
8,0,1.00334,2.9244e-05,3.45791e-18
9,0,1.00328,3.24417e-05,0
10,0,1.00322,3.53694e-05,-3.45831e-18
11,0,1.00316,3.81131e-05,0
12,0,1.00308,4.07231e-05,3.45878e-18
13,0,1.00301,4.32275e-05,3.45904e-18
14,0,1.00293,4.56403e-05,-3.45931e-18
15,0,1.00284,4.79664e-05,0
16,0,1.00276,5.02053e-05,0
17,0,1.00266,5.23538e-05,-3.46023e-18
18,0,1.00257,5.44076e-05,0
19,0,1.00247,5.6363e-05,3.46091e-18
20,0,1.00236,5.82171e-05,0
21,0,1.00226,5.99688e-05,0
22,0,1.00214,6.16188e-05,0
23,0,1.00203,6.31699e-05,-3.46242e-18
24,0,1.00191,6.46269e-05,3.46282e-18
25,0,1.00179,6.59965e-05,-3.46323e-18
26,0,1.00167,6.72876e-05,0
27,0,1.00155,6.85107e-05,-3.46409e-18
28,0,1.00142,6.96783e-05,0
29,0,1.00129,7.08036e-05,0
30,0,1.00116,7.1901e-05,0
31,0,1.00102,7.29854e-05,0
32,0,1.00088,7.40713e-05,0
33,0,1.00074,7.51726e-05,0
34,0,1.0006,7.6302e-05,-3.46737e-18
35,0,1.00045,7.74702e-05,0
36,0,1.00031,7.86857e-05,3.46839e-18
37,0,1.00015,7.99537e-05,-3.46891e-18
38,0,0.999999,8.12764e-05,0
39,0,0.999841,8.26523e-05,-3.47e-18
40,0,0.999679,8.40757e-05,3.47056e-18
41,0,0.999514,8.55373e-05,3.47113e-18
42,0,0.999345,8.70236e-05,3.47172e-18
43,0,0.999173,8.85176e-05,0
44,0,0.998996,8.99988e-05,-3.47293e-18
45,0,0.998816,9.14437e-05,-3.47356e-18
46,0,0.998632,9.28266e-05,-3.4742e-18
47,0,0.998445,9.412e-05,0
48,0,0.998254,9.52957e-05,-3.47552e-18
49,0,0.99806,9.63252e-05,3.47619e-18
50,0,0.997863,9.71808e-05,0
51,0,0.997663,9.78362e-05,0
52,0,0.997461,9.82675e-05,0
53,0,0.997258,9.84537e-05,-3.47899e-18
54,0,0.997053,9.83773e-05,0
55,0,0.996848,9.80248e-05,3.48042e-18
56,0,0.996642,9.73873e-05,0
57,0,0.996438,9.64601e-05,3.48185e-18
58,0,0.996234,9.52434e-05,0
59,0,0.996032,9.37418e-05,-3.48327e-18
60,0,0.995833,9.19642e-05,0
61,0,0.995637,8.99235e-05,0
62,0,0.995444,8.76361e-05,-3.48532e-18
63,0,0.995256,8.51213e-05,0
64,0,0.995073,8.24009e-05,0
65,0,0.994895,7.94984e-05,0
66,0,0.994723,7.64384e-05,0
67,0,0.994556,7.32461e-05,0
68,0,0.994397,6.99468e-05,-3.489e-18
69,0,0.994244,6.65649e-05,0
70,0,0.994098,6.31239e-05,0
71,0,0.99396,5.96461e-05,-3.49053e-18
72,0,0.993829,5.61517e-05,0
73,0,0.993705,5.26592e-05,0
74,0,0.993589,4.91847e-05,3.49183e-18
75,0,0.993481,4.57422e-05,0
76,0,0.99338,4.23433e-05,0
77,0,0.993286,3.89973e-05,0
78,0,0.9932,3.57115e-05,3.4932e-18
79,0,0.993122,3.24907e-05,3.49348e-18
80,0,0.99305,2.93378e-05,0
81,0,0.992985,2.62535e-05,0
82,0,0.992927,2.32366e-05,-3.49416e-18
83,0,0.992876,2.02834e-05,3.49434e-18
84,0,0.992832,1.7388e-05,0
85,0,0.992794,1.45411e-05,-3.49463e-18
86,0,0.992762,1.17299e-05,0
87,0,0.992736,8.93607e-06,0
88,0,0.992716,6.13394e-06,0
89,0,0.992703,3.28586e-06,0
90,0,0.992695,3.33679e-07,-3.49498e-18
91,0,0.992694,-2.81948e-06,0
92,0,0.9927,-6.34579e-06,0
93,0,0.992713,-1.05604e-05,-3.49491e-18
94,0,0.992735,-1.59931e-05,0
95,0,0.992769,-2.35543e-05,-3.49472e-18
96,0,0.992819,-3.5575e-05,0
97,0,0.992886,-6.43017e-05,3.49431e-18
98,0,0.993023,-0.000132132,0
99,0,0.993648,0,0
0,1,1.00341,0,-5.60995e-05
1,1,1.00346,-5.56052e-05,-0.000115242
2,1,1.00347,-3.16556e-05,-0.000132465
3,1,1.00349,1.33428e-05,-0.000127725
4,1,1.00348,5.03724e-05,-0.000119189
5,1,1.00347,7.07934e-05,-0.000109998
6,1,1.00344,7.4517e-05,-0.000102262
7,1,1.0034,6.37896e-05,-9.6252e-05
8,1,1.00335,4.10788e-05,-9.17514e-05
9,1,1.0033,8.60002e-06,-8.84781e-05
10,1,1.00324,-3.17772e-05,-8.61907e-05
11,1,1.00318,-7.85252e-05,-8.46887e-05
12,1,1.00311,-0.000130422,-8.38064e-05
13,1,1.00303,-0.000186508,-8.34071e-05
14,1,1.00295,-0.000246039,-8.33793e-05
15,1,1.00287,-0.000308444,-8.36328e-05
16,1,1.00278,-0.000373292,-8.40953e-05
17,1,1.00269,-0.000440257,-8.47099e-05
18,1,1.00259,-0.000509091,-8.5431e-05
19,1,1.00249,-0.000579602,-8.62221e-05
20,1,1.00239,-0.000651635,-8.70531e-05
21,1,1.00228,-0.000725061,-8.78985e-05
22,1,1.00217,-0.000799763,-8.87366e-05
23,1,1.00206,-0.000875632,-8.95481e-05
24,1,1.00194,-0.000952556,-9.03158e-05
25,1,1.00182,-0.00103042,-9.10247e-05
26,1,1.0017,-0.0011091,-9.16612e-05
27,1,1.00158,-0.00118845,-9.2213e-05
28,1,1.00145,-0.00126832,-9.26691e-05
29,1,1.00132,-0.00134854,-9.30193e-05
30,1,1.00118,-0.00142892,-9.32543e-05
31,1,1.00105,-0.00150926,-9.33648e-05
32,1,1.00091,-0.00158933,-9.33421e-05
33,1,1.00077,-0.0016689,-9.31771e-05
34,1,1.00063,-0.00174772,-9.28604e-05
35,1,1.00048,-0.00182553,-9.23822e-05
36,1,1.00033,-0.00190205,-9.17319e-05
37,1,1.00018,-0.00197699,-9.08981e-05
38,1,1.00002,-0.00205007,-8.98683e-05
39,1,0.999864,-0.00212099,-8.86293e-05
40,1,0.999702,-0.00218944,-8.71668e-05
41,1,0.999535,-0.00225511,-8.54655e-05
42,1,0.999365,-0.0023177,-8.35096e-05
43,1,0.999191,-0.0023769,-8.12827e-05
44,1,0.999014,-0.0024324,-7.87681e-05
45,1,0.998832,-0.00248389,-7.59491e-05
46,1,0.998647,-0.00253106,-7.28095e-05
47,1,0.998458,-0.00257362,-6.93338e-05
48,1,0.998265,-0.00261128,-6.55076e-05
49,1,0.998069,-0.00264374,-6.13182e-05
50,1,0.99787,-0.00267074,-5.67545e-05
51,1,0.997669,-0.00269203,-5.18081e-05
52,1,0.997465,-0.00270735,-4.64728e-05
53,1,0.99726,-0.0027165,-4.07455e-05
54,1,0.997053,-0.00271929,-3.46261e-05
55,1,0.996846,-0.00271556,-2.81177e-05
56,1,0.996638,-0.00270517,-2.1227e-05
57,1,0.996432,-0.00268805,-1.39637e-05
58,1,0.996226,-0.00266414,-6.34123e-06
59,1,0.996022,-0.00263345,1.62402e-06
60,1,0.995821,-0.00259604,9.91239e-06
61,1,0.995623,-0.002552,1.85014e-05
62,1,0.995428,-0.0025015,2.73657e-05
63,1,0.995238,-0.00244475,3.6478e-05
64,1,0.995053,-0.00238202,4.58085e-05
65,1,0.994873,-0.00231364,5.5326e-05
66,1,0.994699,-0.00223999,6.49979e-05
67,1,0.994532,-0.0021615,7.47905e-05
68,1,0.994371,-0.00207866,8.46696e-05
69,1,0.994217,-0.00199198,9.4601e-05
70,1,0.99407,-0.00190204,0.00010455
71,1,0.993931,-0.00180942,0.000114484
72,1,0.993799,-0.00171474,0.000124368
73,1,0.993675,-0.00161865,0.000134172
74,1,0.993559,-0.0015218,0.000143865
75,1,0.99345,-0.00142484,0.000153418
76,1,0.993349,-0.00132842,0.000162804
77,1,0.993256,-0.00123319,0.000171997
78,1,0.99317,-0.00113977,0.000180976
79,1,0.993092,-0.00104877,0.000189718
80,1,0.993021,-0.000960754,0.000198205
81,1,0.992957,-0.000876265,0.000206422
82,1,0.9929,-0.000795802,0.000214355
83,1,0.99285,-0.000719826,0.000221996
84,1,0.992807,-0.000648758,0.00022934
85,1,0.99277,-0.000582976,0.000236385
86,1,0.99274,-0.000522828,0.000243139
87,1,0.992716,-0.00046863,0.000249613
88,1,0.992698,-0.000420681,0.000255833
89,1,0.992686,-0.000379281,0.000261838
90,1,0.99268,-0.000344755,0.000267693
91,1,0.992681,-0.000317487,0.000273494
92,1,0.992689,-0.000297933,0.000279388
93,1,0.992704,-0.000286607,0.000285591
94,1,0.992728,-0.000283988,0.000292296
95,1,0.992764,-0.000290013,0.000299137
96,1,0.992816,-0.000301062,0.000303313
97,1,0.992881,-0.000299709,0.000301813
98,1,0.992936,-0.000234257,0.000264866
99,1,0.993034,0,0.000129206
0,2,1.00346,0,-3.66446e-05
1,2,1.00349,-4.32956e-05,-0.000209123
2,2,1.00351,-2.40495e-05,-0.000261938
3,2,1.00352,8.59082e-06,-0.000261051
4,2,1.00351,3.02178e-05,-0.000238357
5,2,1.00349,3.05842e-05,-0.000210008
6,2,1.00347,6.99347e-06,-0.000183624
7,2,1.00343,-3.9398e-05,-0.00016139
8,2,1.00339,-0.000105745,-0.000143502
9,2,1.00334,-0.000188873,-0.000129492
10,2,1.00328,-0.000285861,-0.000118753
11,2,1.00322,-0.000394201,-0.000110697
12,2,1.00315,-0.000511805,-0.000104807
13,2,1.00307,-0.000636971,-0.000100639
14,2,1.003,-0.000768334,-9.7819e-05
15,2,1.00291,-0.000904811,-9.60415e-05
16,2,1.00282,-0.00104556,-9.50594e-05
17,2,1.00273,-0.0011899,-9.46775e-05
18,2,1.00264,-0.00133733,-9.47428e-05
19,2,1.00254,-0.00148743,-9.51356e-05
20,2,1.00243,-0.00163985,-9.57624e-05
21,2,1.00233,-0.00179431,-9.65492e-05
22,2,1.00222,-0.00195057,-9.74373e-05
23,2,1.0021,-0.00210838,-9.83802e-05
24,2,1.00198,-0.00226753,-9.93411e-05
25,2,1.00186,-0.0024278,-0.000100292
26,2,1.00174,-0.00258893,-0.000101211
27,2,1.00162,-0.00275069,-0.000102083
28,2,1.00149,-0.00291279,-0.000102896
29,2,1.00136,-0.00307494,-0.000103645
30,2,1.00122,-0.00323679,-0.000104325
31,2,1.00109,-0.00339799,-0.000104934
32,2,1.00095,-0.00355814,-0.00010547
33,2,1.00081,-0.00371682,-0.000105932
34,2,1.00066,-0.00387357,-0.000106319
35,2,1.00052,-0.0040279,-0.000106627
36,2,1.00036,-0.00417929,-0.000106851
37,2,1.00021,-0.00432721,-0.000106985
38,2,1.00005,-0.00447109,-0.000107019
39,2,0.999893,-0.00461034,-0.00010694
40,2,0.999729,-0.00474434,-0.000106732
41,2,0.999562,-0.00487249,-0.000106375
42,2,0.99939,-0.00499413,-0.000105848
43,2,0.999214,-0.00510863,-0.000105125
44,2,0.999035,-0.00521535,-0.000104177
45,2,0.998851,-0.00531361,-0.000102972
46,2,0.998664,-0.0054028,-0.000101476
47,2,0.998473,-0.00548226,-9.96521e-05
48,2,0.998278,-0.00555139,-9.74631e-05
49,2,0.99808,-0.00560959,-9.48692e-05
50,2,0.997879,-0.0056563,-9.18302e-05
51,2,0.997676,-0.005691,-8.83057e-05
52,2,0.99747,-0.00571322,-8.42552e-05
53,2,0.997262,-0.00572253,-7.96394e-05
54,2,0.997053,-0.00571859,-7.44201e-05
55,2,0.996843,-0.00570111,-6.85609e-05
56,2,0.996634,-0.0056699,-6.20281e-05
57,2,0.996424,-0.00562484,-5.47905e-05
58,2,0.996216,-0.00556591,-4.68209e-05
59,2,0.99601,-0.0054932,-3.80955e-05
60,2,0.995807,-0.00540689,-2.85955e-05
61,2,0.995606,-0.00530729,-1.83067e-05
62,2,0.99541,-0.0051948,-7.22016e-06
63,2,0.995218,-0.00506994,4.66727e-06
64,2,0.99503,-0.00493333,1.73528e-05
65,2,0.994849,-0.00478571,3.08275e-05
66,2,0.994673,-0.0046279,4.50761e-05
67,2,0.994504,-0.00446082,6.0077e-05
68,2,0.994341,-0.00428548,7.58021e-05
69,2,0.994186,-0.00410295,9.22173e-05
70,2,0.994037,-0.00391439,0.000109282
71,2,0.993897,-0.00372099,0.000126952
72,2,0.993764,-0.00352397,0.000145175
73,2,0.993639,-0.0033246,0.000163895
74,2,0.993522,-0.00312415,0.000183053
75,2,0.993413,-0.00292388,0.000202585
76,2,0.993311,-0.00272506,0.000222423
77,2,0.993218,-0.0025289,0.000242499
78,2,0.993132,-0.0023366,0.00026274
79,2,0.993054,-0.00214928,0.000283074
80,2,0.992983,-0.00196801,0.000303427
81,2,0.99292,-0.00179381,0.000323728
82,2,0.992863,-0.00162758,0.000343909
83,2,0.992814,-0.00147016,0.000363905
84,2,0.992771,-0.00132232,0.000383661
85,2,0.992735,-0.0011847,0.00040313
86,2,0.992706,-0.00105789,0.000422279
87,2,0.992683,-0.000942407,0.000441092
88,2,0.992666,-0.00083867,0.000459578
89,2,0.992655,-0.000747058,0.000477779
90,2,0.99265,-0.000667892,0.00049578
91,2,0.992652,-0.000601438,0.000513705
92,2,0.99266,-0.00054784,0.000531653
93,2,0.992676,-0.000506819,0.000549487
94,2,0.9927,-0.000476716,0.000566169
95,2,0.992732,-0.000452459,0.000578018
96,2,0.992773,-0.000422913,0.000573757
97,2,0.992827,-0.000366947,0.000530232
98,2,0.992881,-0.000246076,0.000403758
99,2,0.99291,0,6.81156e-05
0,3,1.00352,0,-4.22369e-05
1,3,1.00355,-4.08419e-05,-0.000295209
2,3,1.00356,-3.78372e-05,-0.000376682
3,3,1.00357,-3.07189e-05,-0.000372686
4,3,1.00356,-4.13374e-05,-0.000329836
5,3,1.00355,-7.975e-05,-0.000276109
6,3,1.00352,-0.000148303,-0.0002242
7,3,1.00348,-0.000245385,-0.00017892
8,3,1.00344,-0.000367769,-0.000141366
9,3,1.00339,-0.000511828,-0.000111097
10,3,1.00334,-0.000674079,-8.71808e-05
11,3,1.00327,-0.000851405,-6.86072e-05
12,3,1.0032,-0.00104113,-5.44296e-05
13,3,1.00313,-0.001241,-4.38086e-05
14,3,1.00305,-0.00144917,-3.60231e-05
15,3,1.00297,-0.00166414,-3.04704e-05
16,3,1.00288,-0.00188468,-2.66585e-05
17,3,1.00279,-0.00210981,-2.41942e-05
18,3,1.00269,-0.00233875,-2.27675e-05
19,3,1.00259,-0.00257083,-2.21364e-05
20,3,1.00249,-0.00280552,-2.21126e-05
21,3,1.00238,-0.00304235,-2.255e-05
22,3,1.00227,-0.00328092,-2.33361e-05
23,3,1.00216,-0.00352084,-2.43855e-05
24,3,1.00204,-0.00376176,-2.56352e-05
25,3,1.00192,-0.00400332,-2.7041e-05
26,3,1.00179,-0.00424516,-2.8575e-05
27,3,1.00167,-0.00448689,-3.02225e-05
28,3,1.00154,-0.0047281,-3.19804e-05
29,3,1.00141,-0.00496836,-3.38544e-05
30,3,1.00127,-0.00520718,-3.58571e-05
31,3,1.00114,-0.00544403,-3.80062e-05
32,3,1.001,-0.00567836,-4.03224e-05
33,3,1.00085,-0.00590955,-4.28275e-05
34,3,1.00071,-0.00613695,-4.55433e-05
35,3,1.00056,-0.00635986,-4.84899e-05
36,3,1.00041,-0.00657753,-5.16841e-05
37,3,1.00025,-0.0067892,-5.51387e-05
38,3,1.00009,-0.00699404,-5.88611e-05
39,3,0.999929,-0.00719121,-6.28525e-05
40,3,0.999763,-0.00737983,-6.71067e-05
41,3,0.999593,-0.007559,-7.16102e-05
42,3,0.999419,-0.0077278,-7.63406e-05
43,3,0.999241,-0.00788532,-8.12668e-05
44,3,0.999059,-0.00803061,-8.63486e-05
45,3,0.998874,-0.00816276,-9.15364e-05
46,3,0.998684,-0.00828085,-9.67711e-05
47,3,0.99849,-0.008384,-0.000101984
48,3,0.998293,-0.00847136,-0.000107099
49,3,0.998093,-0.00854211,-0.000112028
50,3,0.997889,-0.00859551,-0.000116678
51,3,0.997683,-0.00863085,-0.000120948
52,3,0.997475,-0.00864755,-0.000124729
53,3,0.997264,-0.00864507,-0.000127909
54,3,0.997053,-0.00862301,-0.00013037
55,3,0.99684,-0.00858106,-0.000131992
56,3,0.996628,-0.00851904,-0.000132655
57,3,0.996416,-0.0084369,-0.000132237
58,3,0.996206,-0.00833473,-0.00013062
59,3,0.995997,-0.00821277,-0.000127689
60,3,0.995791,-0.0080714,-0.000123336
61,3,0.995588,-0.00791116,-0.000117459
62,3,0.995389,-0.00773274,-0.000109968
63,3,0.995194,-0.00753697,-0.000100781
64,3,0.995005,-0.00732483,-8.98307e-05
65,3,0.994821,-0.00709745,-7.70638e-05
66,3,0.994643,-0.00685607,-6.24419e-05
67,3,0.994472,-0.00660207,-4.59431e-05
68,3,0.994307,-0.00633692,-2.75622e-05
69,3,0.99415,-0.00606219,-7.31142e-06
70,3,0.994,-0.00577953,1.47795e-05
71,3,0.993858,-0.00549063,3.86638e-05
72,3,0.993724,-0.00519724,6.42779e-05
73,3,0.993597,-0.00490114,9.15419e-05
74,3,0.993479,-0.00460411,0.000120361
75,3,0.993369,-0.00430791,0.000150625
76,3,0.993267,-0.00401428,0.000182211
77,3,0.993173,-0.00372492,0.000214984
78,3,0.993086,-0.00344146,0.000248797
79,3,0.993008,-0.00316545,0.000283497
80,3,0.992937,-0.00289836,0.000318922
81,3,0.992873,-0.00264153,0.000354906
82,3,0.992817,-0.00239621,0.000391285
83,3,0.992767,-0.00216352,0.000427896
84,3,0.992725,-0.00194444,0.000464586
85,3,0.992689,-0.00173984,0.000501214
86,3,0.99266,-0.00155044,0.000537656
87,3,0.992637,-0.00137683,0.000573812
88,3,0.992621,-0.00121946,0.000609609
89,3,0.99261,-0.00107865,0.000645009
90,3,0.992606,-0.000954555,0.000680002
91,3,0.992608,-0.000847097,0.000714539
92,3,0.992616,-0.000755778,0.00074833
93,3,0.992631,-0.00067926,0.000780241
94,3,0.992653,-0.000614527,0.0008069
95,3,0.992681,-0.00055522,0.000819993
96,3,0.992716,-0.000488851,0.000801319
97,3,0.992754,-0.000393878,0.000713058
98,3,0.992798,-0.00024071,0.000499764
99,3,0.992826,0,5.23242e-05
0,4,1.00361,0,-5.39811e-05
1,4,1.00363,-4.74084e-05,-0.000369557
2,4,1.00364,-6.64593e-05,-0.000466589
3,4,1.00365,-9.33028e-05,-0.000448948
4,4,1.00364,-0.000146941,-0.00037916
5,4,1.00362,-0.000234763,-0.000294174
6,4,1.00359,-0.000357651,-0.000211511
7,4,1.00356,-0.000513311,-0.000138433
8,4,1.00352,-0.000698094,-7.68631e-05
9,4,1.00347,-0.000907987,-2.64277e-05
10,4,1.00341,-0.00113912,1.40886e-05
11,4,1.00335,-0.00138798,4.61123e-05
12,4,1.00328,-0.0016515,7.10361e-05
13,4,1.00321,-0.00192706,9.01273e-05
14,4,1.00313,-0.00221246,0.000104494
15,4,1.00304,-0.00250583,0.000115077
16,4,1.00296,-0.00280566,0.000122654
17,4,1.00286,-0.00311068,0.000127854
18,4,1.00277,-0.00341984,0.000131176
19,4,1.00266,-0.00373225,0.000133015
20,4,1.00256,-0.00404717,0.000133676
21,4,1.00245,-0.00436393,0.000133397
22,4,1.00234,-0.00468194,0.000132359
23,4,1.00222,-0.00500067,0.000130698
24,4,1.00211,-0.0053196,0.000128511
25,4,1.00198,-0.00563822,0.00012586
26,4,1.00186,-0.00595602,0.000122782
27,4,1.00173,-0.00627246,0.000119287
28,4,1.0016,-0.00658699,0.000115368
29,4,1.00147,-0.00689901,0.000111
30,4,1.00133,-0.00720787,0.000106145
31,4,1.00119,-0.0075129,0.000100757
32,4,1.00105,-0.00781336,9.47836e-05
33,4,1.00091,-0.00810845,8.81681e-05
34,4,1.00076,-0.00839733,8.08548e-05
35,4,1.00061,-0.00867912,7.279e-05
36,4,1.00045,-0.00895286,6.39247e-05
37,4,1.0003,-0.00921757,5.42172e-05
38,4,1.00013,-0.00947222,4.36347e-05
39,4,0.999969,-0.00971575,3.21558e-05
40,4,0.999801,-0.00994706,1.97721e-05
41,4,0.999629,-0.010165,6.48982e-06
42,4,0.999452,-0.0103685,-7.66878e-06
43,4,0.999272,-0.0105565,-2.2664e-05
44,4,0.999087,-0.0107276,-3.84377e-05
45,4,0.998899,-0.010881,-5.49127e-05
46,4,0.998706,-0.0110154,-7.1992e-05
47,4,0.99851,-0.0111298,-8.95588e-05
48,4,0.99831,-0.0112233,-0.000107476
49,4,0.998107,-0.0112949,-0.000125589
50,4,0.9979,-0.0113437,-0.000143721
51,4,0.997691,-0.011369,-0.000161683
52,4,0.99748,-0.0113702,-0.000179265
53,4,0.997266,-0.0113468,-0.000196247
54,4,0.997052,-0.0112982,-0.000212395
55,4,0.996837,-0.0112244,-0.000227469
56,4,0.996621,-0.0111252,-0.00024122
57,4,0.996407,-0.0110007,-0.0002534
58,4,0.996193,-0.0108511,-0.000263758
59,4,0.995982,-0.0106769,-0.000272049
60,4,0.995773,-0.0104786,-0.000278039
61,4,0.995567,-0.0102571,-0.000281502
62,4,0.995366,-0.0100133,-0.000282229
63,4,0.995168,-0.00974838,-0.000280032
64,4,0.994976,-0.00946365,-0.000274742
65,4,0.99479,-0.00916057,-0.000266217
66,4,0.99461,-0.00884076,-0.000254344
67,4,0.994436,-0.00850597,-0.000239037
68,4,0.994269,-0.00815807,-0.000220244
69,4,0.99411,-0.00779905,-0.000197943
70,4,0.993958,-0.00743094,-0.000172146
71,4,0.993814,-0.00705587,-0.000142898
72,4,0.993678,-0.006676,-0.000110275
73,4,0.99355,-0.0062935,-7.43869e-05
74,4,0.993431,-0.00591056,-3.53712e-05
75,4,0.993319,-0.00552932,6.60415e-06
76,4,0.993216,-0.00515191,5.13443e-05
77,4,0.99312,-0.00478038,9.86293e-05
78,4,0.993033,-0.0044167,0.000148216
79,4,0.992953,-0.00406274,0.000199842
80,4,0.992882,-0.00372026,0.000253227
81,4,0.992817,-0.00339086,0.00030808
82,4,0.992761,-0.00307603,0.000364104
83,4,0.992711,-0.00277708,0.000420999
84,4,0.992668,-0.00249516,0.000478472
85,4,0.992632,-0.00223125,0.000536241
86,4,0.992603,-0.00198613,0.000594039
87,4,0.99258,-0.00176042,0.000651618
88,4,0.992563,-0.00155453,0.000708754
89,4,0.992552,-0.00136862,0.000765237
90,4,0.992547,-0.00120264,0.000820827
91,4,0.992549,-0.00105613,0.000875122
92,4,0.992556,-0.000928097,0.000927177
93,4,0.992569,-0.000816521,0.000974609
94,4,0.992588,-0.000717594,0.0010117
95,4,0.992613,-0.000624573,0.00102585
96,4,0.992642,-0.000526307,0.000992767
97,4,0.992674,-0.000405572,0.000867815
98,4,0.992707,-0.000238221,0.000584853
99,4,0.992736,0,5.31909e-05
0,5,1.00372,0,-6.56374e-05
1,5,1.00374,-5.72703e-05,-0.000427
2,5,1.00375,-0.000102271,-0.00052488
3,5,1.00375,-0.000167304,-0.000483288
4,5,1.00373,-0.000267795,-0.00037924
5,5,1.00371,-0.000408604,-0.000257462
6,5,1.00369,-0.000589026,-0.000139804
7,5,1.00365,-0.000805723,-3.53801e-05
8,5,1.00361,-0.00105438,5.32979e-05
9,5,1.00356,-0.00133056,0.000126628
10,5,1.0035,-0.00163009,0.000186141
11,5,1.00344,-0.00194917,0.000233687
12,5,1.00337,-0.00228448,0.000271108
13,5,1.0033,-0.00263313,0.000300107
14,5,1.00322,-0.00299265,0.00032219
15,5,1.00313,-0.00336094,0.00033865
16,5,1.00304,-0.00373621,0.000350567
17,5,1.00295,-0.00411697,0.000358824
18,5,1.00285,-0.00450192,0.00036413
19,5,1.00275,-0.00488997,0.000367046
20,5,1.00264,-0.00528016,0.000368014
21,5,1.00253,-0.00567164,0.000367376
22,5,1.00242,-0.00606364,0.000365393
23,5,1.0023,-0.00645544,0.000362259
24,5,1.00218,-0.00684637,0.00035811
25,5,1.00206,-0.00723574,0.000353033
26,5,1.00193,-0.00762289,0.000347073
27,5,1.00181,-0.00800713,0.000340238
28,5,1.00167,-0.00838775,0.000332507
29,5,1.00154,-0.00876398,0.000323833
30,5,1.0014,-0.00913503,0.000314149
31,5,1.00126,-0.00950006,0.000303376
32,5,1.00111,-0.00985815,0.000291422
33,5,1.00097,-0.0102083,0.000278194
34,5,1.00082,-0.0105496,0.000263595
35,5,1.00066,-0.010881,0.000247533
36,5,1.00051,-0.0112012,0.000229924
37,5,1.00035,-0.0115092,0.000210695
38,5,1.00018,-0.0118037,0.000189786
39,5,1.00002,-0.0120836,0.000167155
40,5,0.999844,-0.0123475,0.000142782
41,5,0.999669,-0.0125941,0.000116671
42,5,0.999489,-0.0128223,8.88497e-05
43,5,0.999306,-0.0130306,5.93756e-05
44,5,0.999118,-0.0132179,2.83361e-05
45,5,0.998927,-0.013383,-4.15009e-06
46,5,0.998731,-0.0135245,-3.7932e-05
47,5,0.998531,-0.0136414,-7.28254e-05
48,5,0.998328,-0.0137326,-0.000108614
49,5,0.998121,-0.0137972,-0.000145048
50,5,0.997912,-0.0138343,-0.000181848
51,5,0.997699,-0.0138431,-0.000218706
52,5,0.997485,-0.013823,-0.000255285
53,5,0.997268,-0.0137736,-0.000291228
54,5,0.99705,-0.0136945,-0.000326157
55,5,0.996832,-0.0135856,-0.000359677
56,5,0.996613,-0.0134469,-0.000391386
57,5,0.996396,-0.0132786,-0.000420875
58,5,0.996179,-0.0130813,-0.000447734
59,5,0.995965,-0.0128554,-0.000471562
60,5,0.995753,-0.0126019,-0.000491968
61,5,0.995544,-0.0123217,-0.000508581
62,5,0.995339,-0.0120162,-0.000521051
63,5,0.995139,-0.0116866,-0.000529059
64,5,0.994945,-0.0113347,-0.00053232
65,5,0.994756,-0.0109622,-0.000530589
66,5,0.994573,-0.010571,-0.000523662
67,5,0.994397,-0.0101632,-0.000511382
68,5,0.994227,-0.00974109,-0.000493641
69,5,0.994066,-0.00930687,-0.000470379
70,5,0.993912,-0.00886295,-0.00044159
71,5,0.993765,-0.00841179,-0.000407317
72,5,0.993627,-0.00795587,-0.000367654
73,5,0.993498,-0.0074977,-0.000322745
74,5,0.993376,-0.00703978,-0.000272782
75,5,0.993263,-0.00658455,-0.000218001
76,5,0.993158,-0.00613443,-0.000158685
77,5,0.993061,-0.00569174,-9.51553e-05
78,5,0.992972,-0.00525873,-2.77715e-05
79,5,0.992891,-0.00483749,4.30724e-05
80,5,0.992818,-0.00442999,0.000116954
81,5,0.992753,-0.00403806,0.000193428
82,5,0.992695,-0.00366332,0.000272032
83,5,0.992644,-0.00330724,0.000352296
84,5,0.992601,-0.00297105,0.000433749
85,5,0.992564,-0.0026558,0.000515922
86,5,0.992534,-0.0023623,0.000598359
87,5,0.99251,-0.00209112,0.00068061
88,5,0.992492,-0.00184259,0.000762232
89,5,0.992481,-0.00161676,0.000842762
90,5,0.992475,-0.00141331,0.00092164
91,5,0.992476,-0.00123153,0.000998001
92,5,0.992481,-0.00107005,0.00107016
93,5,0.992493,-0.000926566,0.00113447
94,5,0.992509,-0.000797235,0.00118317
95,5,0.99253,-0.000675794,0.0012004
96,5,0.992554,-0.000552421,0.00115686
97,5,0.992582,-0.00041278,0.00100328
98,5,0.992609,-0.000236835,0.000666407
99,5,0.992637,0,5.77013e-05
0,6,1.00386,0,-7.61642e-05
1,6,1.00387,-6.77351e-05,-0.000464807
2,6,1.00387,-0.000139203,-0.000549444
3,6,1.00386,-0.000242327,-0.000474002
4,6,1.00385,-0.00038917,-0.000328452
5,6,1.00383,-0.000582216,-0.000164774
6,6,1.0038,-0.000819041,-8.39744e-06
